-181.164, -42.654, 13.719, 23.050
-181.162, -43.114, 13.818, 23.083
-181.159, -43.577, 13.918, 23.116
-181.157, -44.043, 14.016, 23.149
-181.154, -44.513, 14.098, 23.182
-181.152, -44.984, 14.150, 23.215
-181.150, -45.455, 14.154, 23.248
-181.147, -45.925, 14.111, 23.281
-181.145, -46.392, 14.030, 23.314
-181.142, -46.856, 13.927, 23.347
-181.140, -47.316, 13.812, 23.380
-181.137, -47.772, 13.696, 23.413
-181.135, -48.225, 13.589, 23.446
-181.133, -48.674, 13.498, 23.479
-181.130, -49.121, 13.424, 23.512
-181.128, -49.567, 13.366, 23.545
-181.125, -50.011, 13.322, 23.578
-181.123, -50.454, 13.292, 23.611
-181.121, -50.897, 13.276, 23.644
-181.118, -51.339, 13.271, 23.677
-181.116, -51.782, 13.277, 23.710
-181.113, -52.225, 13.292, 23.743
-181.111, -52.669, 13.316, 23.776
-181.109, -53.114, 13.347, 23.809
-181.106, -53.561, 13.385, 23.842
-181.104, -54.008, 13.428, 23.875
-181.101, -54.458, 13.477, 23.908
-181.099, -54.909, 13.530, 23.941
-181.096, -55.362, 13.588, 23.974
-181.094, -55.817, 13.649, 24.007
-181.091, -56.274, 13.714, 24.040
-181.088, -56.733, 13.781, 24.073
-181.086, -57.194, 13.852, 24.106
-181.083, -57.658, 13.925, 24.139
-181.081, -58.125, 14.000, 24.172
-181.078, -58.594, 14.077, 24.205
-181.075, -59.065, 14.156, 24.238
-181.073, -59.539, 14.236, 24.271
-181.070, -60.016, 14.318, 24.304
-181.067, -60.496, 14.402, 24.337
-181.064, -60.978, 14.486, 24.370
-181.061, -61.464, 14.572, 24.403
-181.059, -61.952, 14.658, 24.436
-181.056, -62.443, 14.746, 24.469
-181.053, -62.937, 14.834, 24.502
-181.050, -63.434, 14.923, 24.535
-181.047, -63.933, 15.012, 24.568
-181.044, -64.436, 15.102, 24.601
-181.041, -64.942, 15.192, 24.634
-181.038, -65.451, 15.283, 24.667
-181.035, -65.963, 15.374, 24.700
-181.032, -66.478, 15.466, 24.733
-181.029, -66.996, 15.557, 24.766
-181.025, -67.516, 15.649, 24.799
-181.022, -68.041, 15.741, 24.832
-181.019, -68.568, 15.834, 24.865
-181.016, -69.098, 15.926, 24.898
-181.013, -69.631, 16.019, 24.931
-181.009, -70.167, 16.111, 24.964
-181.006, -70.707, 16.204, 24.997
-181.003, -71.249, 16.296, 25.030
-180.999, -71.795, 16.389, 25.063
-180.996, -72.344, 16.482, 25.096
-180.992, -72.895, 16.574, 25.129
-180.989, -73.450, 16.667, 25.162
-180.985, -74.008, 16.759, 25.195
-180.982, -74.569, 16.851, 25.228
-180.978, -75.133, 16.944, 25.261
-180.975, -75.700, 17.036, 25.294
-180.971, -76.271, 17.128, 25.327
-180.967, -76.844, 17.220, 25.360
-180.964, -77.420, 17.311, 25.393
-180.960, -77.999, 17.399, 25.426
-180.956, -78.581, 17.471, 25.459
-180.952, -79.164, 17.510, 25.492
-180.948, -79.747, 17.501, 25.525
-180.945, -80.329, 17.446, 25.558
-180.941, -80.907, 17.363, 25.591
-180.937, -81.482, 17.263, 25.624
-180.933, -82.053, 17.158, 25.657
-180.929, -82.621, 17.057, 25.690
-180.925, -83.186, 16.967, 25.723
-180.922, -83.749, 16.891, 25.756
-180.918, -84.310, 16.827, 25.789
-180.914, -84.869, 16.775, 25.822
-180.910, -85.427, 16.733, 25.855
-180.906, -85.984, 16.703, 25.888
-180.902, -86.540, 16.682, 25.921
-180.899, -87.096, 16.670, 25.954
-180.895, -87.651, 16.667, 25.987
-180.891, -88.207, 16.672, 26.020
-180.887, -88.764, 16.684, 26.053
-180.883, -89.321, 16.702, 26.086
-180.879, -89.878, 16.726, 26.119
-180.875, -90.437, 16.755, 26.152
-180.871, -90.997, 16.789, 26.185
-180.867, -91.558, 16.827, 26.218
-180.863, -92.120, 16.869, 26.251
-180.859, -92.684, 16.915, 26.284
-180.855, -93.249, 16.964, 26.317
-180.851, -93.816, 17.016, 26.350
-180.847, -94.385, 17.071, 26.383
-180.843, -94.956, 17.128, 26.416
-180.838, -95.529, 17.188, 26.449
-180.834, -96.103, 17.249, 26.482
-180.830, -96.680, 17.313, 26.515
-180.826, -97.259, 17.378, 26.548
-180.822, -97.841, 17.445, 26.581
-180.817, -98.424, 17.514, 26.614
-180.813, -99.010, 17.584, 26.647
-180.808, -99.598, 17.655, 26.680
-180.804, -100.188, 17.725, 26.713
-180.800, -100.781, 17.781, 26.746
-180.795, -101.374, 17.805, 26.779
-180.791, -101.967, 17.781, 26.812
-180.786, -102.557, 17.713, 26.845
-180.782, -103.144, 17.608, 26.878
-180.777, -103.726, 17.472, 26.911
-180.773, -104.303, 17.309, 26.944
-180.768, -104.874, 17.126, 26.977
-180.764, -105.438, 16.929, 27.010
-180.759, -105.996, 16.727, 27.043
-180.755, -106.547, 16.528, 27.076
-180.751, -107.092, 16.338, 27.109
-180.746, -107.631, 16.164, 27.142
-180.742, -108.165, 16.006, 27.175
-180.738, -108.694, 15.865, 27.208
-180.734, -109.220, 15.740, 27.241
-180.730, -109.742, 15.630, 27.274
-180.725, -110.260, 15.536, 27.307
-180.721, -110.776, 15.456, 27.340
-180.717, -111.290, 15.390, 27.373
-180.713, -111.802, 15.337, 27.406
-180.709, -112.313, 15.297, 27.439
-180.704, -112.823, 15.268, 27.472
-180.700, -113.332, 15.251, 27.505
-180.696, -113.841, 15.243, 27.538
-180.692, -114.350, 15.245, 27.571
-180.688, -114.859, 15.256, 27.604
-180.683, -115.369, 15.274, 27.637
-180.679, -115.879, 15.298, 27.670
-180.675, -116.391, 15.329, 27.703
-180.670, -116.903, 15.365, 27.736
-180.666, -117.417, 15.406, 27.769
-180.662, -117.932, 15.451, 27.802
-180.657, -118.449, 15.500, 27.835
-180.653, -118.968, 15.553, 27.868
-180.648, -119.488, 15.609, 27.901
-180.644, -120.010, 15.668, 27.934
-180.639, -120.535, 15.730, 27.967
-180.635, -121.061, 15.795, 28.000
-180.630, -121.590, 15.861, 28.033
-180.626, -122.120, 15.930, 28.066
-180.621, -122.653, 16.000, 28.099
-180.616, -123.189, 16.072, 28.132
-180.612, -123.727, 16.146, 28.165
-180.607, -124.267, 16.221, 28.198
-180.602, -124.810, 16.297, 28.231
-180.597, -125.355, 16.375, 28.264
-180.592, -125.903, 16.451, 28.297
-180.587, -126.453, 16.513, 28.330
-180.583, -127.005, 16.543, 28.363
-180.578, -127.555, 16.526, 28.396
-180.573, -128.104, 16.464, 28.429
-180.568, -128.649, 16.364, 28.462
-180.563, -129.190, 16.234, 28.495
-180.558, -129.726, 16.077, 28.528
-180.553, -130.256, 15.899, 28.561
-180.548, -130.779, 15.708, 28.594
-180.543, -131.297, 15.513, 28.627
-180.539, -131.807, 15.321, 28.660
-180.534, -132.312, 15.140, 28.693
-180.529, -132.812, 14.976, 28.726
-180.525, -133.307, 14.830, 28.759
-180.520, -133.797, 14.701, 28.792
-180.515, -134.284, 14.589, 28.825
-180.511, -134.768, 14.493, 28.858
-180.506, -135.249, 14.413, 28.891
-180.501, -135.728, 14.348, 28.924
-180.497, -136.206, 14.297, 28.957
-180.492, -136.682, 14.260, 28.990
-180.488, -137.157, 14.236, 29.023
-180.483, -137.632, 14.223, 29.056
-180.478, -138.107, 14.220, 29.089
-180.474, -138.582, 14.228, 29.122
-180.469, -139.057, 14.244, 29.155
-180.464, -139.533, 14.267, 29.188
-180.460, -140.010, 14.298, 29.221
-180.455, -140.489, 14.334, 29.254
-180.450, -140.968, 14.376, 29.287
-180.445, -141.449, 14.422, 29.320
-180.440, -141.932, 14.473, 29.353
-180.436, -142.416, 14.528, 29.386
-180.431, -142.902, 14.587, 29.419
-180.426, -143.391, 14.649, 29.452
-180.421, -143.881, 14.713, 29.485
-180.416, -144.374, 14.781, 29.518
-180.411, -144.869, 14.850, 29.551
-180.406, -145.366, 14.922, 29.584
-180.400, -145.865, 14.996, 29.617
-180.395, -146.367, 15.071, 29.650
-180.390, -146.872, 15.149, 29.683
-180.385, -147.379, 15.227, 29.716
-180.379, -147.889, 15.305, 29.749
-180.374, -148.401, 15.368, 29.782
-180.368, -148.914, 15.400, 29.815
-180.363, -149.427, 15.384, 29.848
-180.357, -149.938, 15.324, 29.881
-180.352, -150.445, 15.227, 29.914
-180.346, -150.948, 15.099, 29.947
-180.341, -151.446, 14.945, 29.980
-180.336, -151.938, 14.771, 30.013
-180.330, -152.424, 14.584, 30.046
-180.325, -152.904, 14.394, 30.079
-180.320, -153.378, 14.209, 30.112
-180.315, -153.846, 14.035, 30.145
-180.310, -154.309, 13.880, 30.178
-180.304, -154.768, 13.744, 30.211
-180.299, -155.222, 13.627, 30.244
-180.294, -155.674, 13.528, 30.277
-180.289, -156.123, 13.446, 30.310
-180.284, -156.570, 13.380, 30.343
-180.279, -157.015, 13.329, 30.376
-180.274, -157.459, 13.294, 30.409
-180.269, -157.902, 13.271, 30.442
-180.263, -158.344, 13.261, 30.475
-180.258, -158.787, 13.263, 30.508
-180.253, -159.230, 13.274, 30.541
-180.248, -159.674, 13.295, 30.574
-180.242, -160.119, 13.323, 30.607
-180.237, -160.564, 13.358, 30.640
-180.232, -161.011, 13.400, 30.673
-180.226, -161.460, 13.446, 30.706
-180.221, -161.910, 13.498, 30.739
-180.215, -162.362, 13.554, 30.772
-180.210, -162.816, 13.614, 30.805
-180.204, -163.272, 13.678, 30.838
-180.198, -163.730, 13.745, 30.871
-180.193, -164.190, 13.814, 30.904
-180.187, -164.653, 13.887, 30.937
-180.181, -165.118, 13.961, 30.970
-180.175, -165.586, 14.038, 31.003
-180.169, -166.056, 14.116, 31.036
-180.163, -166.529, 14.196, 31.069
-180.157, -167.005, 14.278, 31.102
-180.151, -167.483, 14.359, 31.135
-180.144, -167.963, 14.425, 31.168
-180.138, -168.445, 14.460, 31.201
-180.132, -168.927, 14.448, 31.234
-180.125, -169.406, 14.391, 31.267
-180.119, -169.882, 14.297, 31.300
-180.112, -170.355, 14.173, 31.333
-180.106, -170.822, 14.023, 31.366
-180.099, -171.284, 13.852, 31.399
-180.093, -171.739, 13.670, 31.432
-180.086, -172.189, 13.486, 31.465
-180.080, -172.632, 13.306, 31.498
-180.074, -173.070, 13.140, 31.531
-180.067, -173.504, 12.994, 31.564
-180.061, -173.933, 12.868, 31.597
-180.055, -174.359, 12.762, 31.630
-180.048, -174.782, 12.674, 31.663
-180.042, -175.203, 12.605, 31.696
-180.035, -175.622, 12.553, 31.729
-180.028, -176.040, 12.516, 31.762
-180.021, -176.457, 12.494, 31.795
-180.013, -176.874, 12.485, 31.828
-180.005, -177.290, 12.488, 31.861
-179.996, -177.708, 12.501, 31.894
-179.987, -178.126, 12.524, 31.927
-179.977, -178.544, 12.555, 31.960
-179.965, -178.965, 12.593, 31.993
-179.953, -179.386, 12.637, 32.026
-179.939, -179.809, 12.687, 32.059
-179.925, -180.234, 12.742, 32.092
-179.910, -180.660, 12.802, 32.125
-179.893, -181.089, 12.865, 32.158
-179.875, -181.519, 12.932, 32.191
-179.855, -181.952, 13.001, 32.224
-179.833, -182.387, 13.074, 32.257
-179.811, -182.825, 13.150, 32.290
-179.787, -183.265, 13.227, 32.323
-179.761, -183.708, 13.307, 32.356
-179.733, -184.153, 13.387, 32.389
-179.704, -184.600, 13.468, 32.422
-179.671, -185.050, 13.534, 32.455
-179.637, -185.501, 13.569, 32.488
-179.602, -185.951, 13.558, 32.521
-179.565, -186.400, 13.503, 32.554
-179.527, -186.845, 13.412, 32.587
-179.486, -187.286, 13.290, 32.620
-179.445, -187.722, 13.143, 32.653
-179.401, -188.152, 12.977, 32.686
-179.356, -188.576, 12.799, 32.719
-179.311, -188.994, 12.620, 32.752
-179.264, -189.406, 12.447, 32.785
-179.215, -189.813, 12.288, 32.818
-179.165, -190.215, 12.150, 32.851
-179.113, -190.613, 12.034, 32.884
-179.059, -191.008, 11.939, 32.917
-179.003, -191.400, 11.864, 32.950
-178.947, -191.790, 11.808, 32.983
-178.888, -192.179, 11.768, 33.016
-178.828, -192.566, 11.744, 33.049
-178.767, -192.953, 11.736, 33.082
-178.703, -193.340, 11.738, 33.115
-178.638, -193.727, 11.753, 33.148
-178.571, -194.114, 11.777, 33.181
-178.501, -194.502, 11.810, 33.214
-178.431, -194.891, 11.851, 33.247
-178.358, -195.281, 11.897, 33.280
-178.283, -195.672, 11.951, 33.313
-178.205, -196.065, 12.007, 33.346
-178.125, -196.459, 12.070, 33.379
-178.044, -196.856, 12.138, 33.412
-177.960, -197.254, 12.207, 33.445
-177.875, -197.654, 12.281, 33.478
-177.786, -198.056, 12.356, 33.511
-177.695, -198.460, 12.435, 33.544
-177.601, -198.866, 12.515, 33.577
-177.505, -199.275, 12.599, 33.610
-177.407, -199.686, 12.684, 33.643
-177.307, -200.099, 12.770, 33.676
-177.204, -200.514, 12.859, 33.709
-177.098, -200.932, 12.947, 33.742
-176.989, -201.353, 13.038, 33.775
-176.878, -201.775, 13.128, 33.808
-176.764, -202.200, 13.220, 33.841
-176.647, -202.628, 13.312, 33.874
-176.527, -203.057, 13.406, 33.907
-176.405, -203.490, 13.501, 33.940
-176.281, -203.925, 13.596, 33.973
-176.154, -204.363, 13.691, 34.006
-176.023, -204.802, 13.781, 34.039
-175.891, -205.244, 13.855, 34.072
-175.755, -205.687, 13.895, 34.105
-175.618, -206.128, 13.888, 34.138
-175.479, -206.568, 13.837, 34.171
-175.339, -207.004, 13.750, 34.204
-175.199, -207.435, 13.641, 34.237
-175.057, -207.863, 13.522, 34.270
-174.915, -208.286, 13.403, 34.303
-174.773, -208.705, 13.293, 34.336
-174.629, -209.120, 13.200, 34.369
-174.484, -209.533, 13.124, 34.402
-174.339, -209.943, 13.065, 34.435
-174.192, -210.352, 13.020, 34.468
-174.045, -210.759, 12.990, 34.501
-173.895, -211.165, 12.973, 34.534
-173.744, -211.570, 12.968, 34.567
-173.592, -211.975, 12.973, 34.600
-173.437, -212.380, 12.989, 34.633
-173.282, -212.785, 13.013, 34.666
-173.124, -213.190, 13.044, 34.699
-172.965, -213.596, 13.082, 34.732
-172.804, -214.003, 13.126, 34.765
-172.641, -214.411, 13.176, 34.798
-172.475, -214.820, 13.229, 34.831
-172.308, -215.230, 13.288, 34.864
-172.138, -215.641, 13.350, 34.897
-171.966, -216.053, 13.415, 34.930
-171.792, -216.468, 13.485, 34.963
-171.616, -216.884, 13.556, 34.996
-171.438, -217.301, 13.630, 35.029
-171.258, -217.721, 13.706, 35.062
-171.075, -218.142, 13.784, 35.095
-170.890, -218.565, 13.864, 35.128
-170.702, -218.990, 13.946, 35.161
-170.512, -219.417, 14.028, 35.194
-170.320, -219.845, 14.113, 35.227
-170.125, -220.276, 14.198, 35.260
-169.927, -220.709, 14.285, 35.293
-169.728, -221.144, 14.372, 35.326
-169.525, -221.581, 14.461, 35.359
-169.320, -222.019, 14.549, 35.392
-169.113, -222.461, 14.639, 35.425
-168.904, -222.904, 14.730, 35.458
-168.692, -223.350, 14.821, 35.491
-168.478, -223.798, 14.912, 35.524
-168.261, -224.248, 15.004, 35.557
-168.042, -224.700, 15.096, 35.590
-167.821, -225.154, 15.189, 35.623
-167.597, -225.611, 15.282, 35.656
-167.370, -226.070, 15.374, 35.689
-167.141, -226.531, 15.467, 35.722
-166.909, -226.994, 15.560, 35.755
-166.674, -227.459, 15.653, 35.788
-166.437, -227.927, 15.747, 35.821
-166.197, -228.396, 15.840, 35.854
-165.955, -228.868, 15.933, 35.887
-165.711, -229.342, 16.027, 35.920
-165.463, -229.819, 16.120, 35.953
-165.214, -230.297, 16.214, 35.986
-164.962, -230.778, 16.307, 36.019
-164.707, -231.261, 16.401, 36.052
-164.450, -231.746, 16.494, 36.085
-164.191, -232.234, 16.587, 36.118
-163.929, -232.723, 16.681, 36.151
-163.665, -233.215, 16.774, 36.184
-163.399, -233.710, 16.867, 36.217
-163.130, -234.206, 16.959, 36.250
-162.859, -234.705, 17.050, 36.283
-162.586, -235.205, 17.126, 36.316
-162.311, -235.707, 17.170, 36.349
-162.035, -236.208, 17.167, 36.382
-161.760, -236.707, 17.119, 36.415
-161.485, -237.203, 17.040, 36.448
-161.210, -237.697, 16.945, 36.481
-160.937, -238.186, 16.844, 36.514
-160.665, -238.673, 16.748, 36.547
-160.393, -239.157, 16.663, 36.580
-160.122, -239.639, 16.591, 36.613
-159.851, -240.118, 16.532, 36.646
-159.580, -240.596, 16.484, 36.679
-159.310, -241.073, 16.447, 36.712
-159.040, -241.549, 16.421, 36.745
-158.769, -242.025, 16.405, 36.778
-158.498, -242.500, 16.397, 36.811
-158.227, -242.975, 16.398, 36.844
-157.956, -243.450, 16.407, 36.877
-157.684, -243.925, 16.422, 36.910
-157.412, -244.401, 16.444, 36.943
-157.140, -244.878, 16.471, 36.976
-156.866, -245.355, 16.503, 37.009
-156.593, -245.834, 16.540, 37.042
-156.318, -246.314, 16.581, 37.075
-156.043, -246.795, 16.626, 37.108
-155.768, -247.278, 16.674, 37.141
-155.492, -247.762, 16.725, 37.174
-155.216, -248.249, 16.780, 37.207
-154.940, -248.737, 16.836, 37.240
-154.663, -249.227, 16.896, 37.273
-154.386, -249.720, 16.957, 37.306
-154.109, -250.214, 17.020, 37.339
-153.831, -250.712, 17.085, 37.372
-153.553, -251.211, 17.152, 37.405
-153.275, -251.713, 17.221, 37.438
-152.998, -252.218, 17.290, 37.471
-152.720, -252.725, 17.361, 37.504
-152.443, -253.235, 17.432, 37.537
-152.166, -253.748, 17.505, 37.570
-151.889, -254.264, 17.579, 37.603
-151.613, -254.783, 17.654, 37.636
-151.336, -255.305, 17.729, 37.669
-151.061, -255.830, 17.805, 37.702
-150.786, -256.359, 17.882, 37.735
-150.511, -256.890, 17.959, 37.768
-150.238, -257.425, 18.037, 37.801
-149.964, -257.963, 18.115, 37.834
-149.692, -258.504, 18.193, 37.867
-149.421, -259.049, 18.272, 37.900
-149.151, -259.597, 18.351, 37.933
-148.882, -260.148, 18.431, 37.966
-148.613, -260.703, 18.510, 37.999
-148.347, -261.262, 18.590, 38.032
-148.081, -261.824, 18.670, 38.065
-147.816, -262.390, 18.750, 38.098
-147.553, -262.959, 18.829, 38.131
-147.291, -263.531, 18.892, 38.164
-147.032, -264.105, 18.924, 38.197
-146.775, -264.681, 18.911, 38.230
-146.522, -265.256, 18.852, 38.263
-146.273, -265.829, 18.754, 38.296
-146.028, -266.399, 18.626, 38.329
-145.788, -266.965, 18.477, 38.362
-145.552, -267.528, 18.318, 38.395
-145.321, -268.087, 18.158, 38.428
-145.094, -268.643, 18.003, 38.461
-144.872, -269.196, 17.862, 38.494
-144.655, -269.745, 17.734, 38.527
-144.441, -270.293, 17.621, 38.560
-144.232, -270.838, 17.520, 38.593
-144.026, -271.382, 17.432, 38.626
-143.824, -271.925, 17.357, 38.659
-143.626, -272.466, 17.293, 38.692
-143.431, -273.007, 17.240, 38.725
-143.238, -273.548, 17.198, 38.758
-143.050, -274.089, 17.165, 38.791
-142.864, -274.630, 17.143, 38.824
-142.681, -275.171, 17.129, 38.857
-142.500, -275.713, 17.123, 38.890
-142.322, -276.256, 17.125, 38.923
-142.147, -276.800, 17.133, 38.956
-141.973, -277.345, 17.148, 38.989
-141.803, -277.891, 17.168, 39.022
-141.634, -278.439, 17.194, 39.055
-141.469, -278.989, 17.224, 39.088
-141.304, -279.541, 17.259, 39.121
-141.143, -280.094, 17.297, 39.154
-140.983, -280.650, 17.340, 39.187
-140.825, -281.207, 17.385, 39.220
-140.670, -281.767, 17.433, 39.253
-140.516, -282.329, 17.484, 39.286
-140.365, -282.894, 17.538, 39.319
-140.216, -283.461, 17.594, 39.352
-140.068, -284.030, 17.652, 39.385
-139.924, -284.602, 17.712, 39.418
-139.781, -285.177, 17.774, 39.451
-139.641, -285.755, 17.837, 39.484
-139.502, -286.335, 17.903, 39.517
-139.366, -286.918, 17.969, 39.550
-139.232, -287.503, 18.037, 39.583
-139.099, -288.092, 18.106, 39.616
-138.970, -288.683, 18.175, 39.649
-138.842, -289.277, 18.247, 39.682
-138.717, -289.874, 18.318, 39.715
-138.594, -290.474, 18.390, 39.748
-138.474, -291.077, 18.461, 39.781
-138.357, -291.683, 18.518, 39.814
-138.241, -292.290, 18.544, 39.847
-138.129, -292.897, 18.523, 39.880
-138.021, -293.502, 18.459, 39.913
-137.916, -294.105, 18.357, 39.946
-137.814, -294.704, 18.224, 39.979
-137.716, -295.297, 18.063, 40.012
-137.621, -295.886, 17.881, 40.045
-137.531, -296.468, 17.685, 40.078
-137.444, -297.044, 17.483, 40.111
-137.361, -297.615, 17.283, 40.144
-137.282, -298.179, 17.092, 40.177
-137.206, -298.738, 16.916, 40.210
-137.134, -299.292, 16.755, 40.243
-137.066, -299.842, 16.610, 40.276
-137.001, -300.389, 16.480, 40.309
-136.939, -300.931, 16.365, 40.342
-136.880, -301.471, 16.264, 40.375
-136.824, -302.008, 16.178, 40.408
-136.772, -302.543, 16.104, 40.441
-136.721, -303.077, 16.044, 40.474
-136.674, -303.609, 15.995, 40.507
-136.629, -304.139, 15.958, 40.540
-136.587, -304.670, 15.932, 40.573
-136.546, -305.199, 15.916, 40.606
-136.509, -305.729, 15.908, 40.639
-136.475, -306.259, 15.909, 40.672
-136.443, -306.789, 15.918, 40.705
-136.414, -307.320, 15.933, 40.738
-136.387, -307.851, 15.956, 40.771
-136.363, -308.384, 15.983, 40.804
-136.341, -308.917, 16.017, 40.837
-136.321, -309.452, 16.054, 40.870
-136.304, -309.989, 16.096, 40.903
-136.290, -310.527, 16.142, 40.936
-136.277, -311.066, 16.191, 40.969
-136.267, -311.608, 16.243, 41.002
-136.260, -312.151, 16.299, 41.035
-136.255, -312.696, 16.357, 41.068
-136.254, -313.243, 16.416, 41.101
-136.255, -313.792, 16.479, 41.134
-136.259, -314.343, 16.542, 41.167
-136.265, -314.897, 16.609, 41.200
-136.275, -315.452, 16.676, 41.233
-136.287, -316.010, 16.746, 41.266
-136.302, -316.570, 16.817, 41.299
-136.320, -317.132, 16.889, 41.332
-136.341, -317.697, 16.962, 41.365
-136.366, -318.263, 17.035, 41.398
-136.393, -318.833, 17.108, 41.431
-136.425, -319.404, 17.165, 41.464
-136.459, -319.975, 17.194, 41.497
-136.497, -320.546, 17.175, 41.530
-136.537, -321.115, 17.113, 41.563
-136.581, -321.680, 17.014, 41.596
-136.628, -322.241, 16.884, 41.629
-136.677, -322.796, 16.727, 41.662
-136.730, -323.345, 16.548, 41.695
-136.785, -323.887, 16.357, 41.728
-136.842, -324.423, 16.161, 41.761
-136.902, -324.952, 15.967, 41.794
-136.965, -325.474, 15.784, 41.827
-137.030, -325.991, 15.616, 41.860
-137.099, -326.502, 15.465, 41.893
-137.169, -327.009, 15.331, 41.926
-137.243, -327.511, 15.213, 41.959
-137.320, -328.010, 15.110, 41.992
-137.399, -328.505, 15.023, 42.025
-137.482, -328.997, 14.950, 42.058
-137.567, -329.487, 14.890, 42.091
-137.655, -329.974, 14.844, 42.124
-137.747, -330.460, 14.809, 42.157
-137.842, -330.944, 14.787, 42.190
-137.940, -331.427, 14.773, 42.223
-138.041, -331.910, 14.771, 42.256
-138.146, -332.391, 14.776, 42.289
-138.254, -332.873, 14.790, 42.322
-138.366, -333.354, 14.810, 42.355
-138.481, -333.835, 14.838, 42.388
-138.601, -334.317, 14.869, 42.421
-138.723, -334.798, 14.908, 42.454
-138.850, -335.280, 14.950, 42.487
-138.979, -335.763, 14.997, 42.520
-139.113, -336.247, 15.047, 42.553
-139.250, -336.731, 15.103, 42.586
-139.391, -337.216, 15.160, 42.619
-139.535, -337.702, 15.221, 42.652
-139.683, -338.190, 15.284, 42.685
-139.836, -338.678, 15.348, 42.718
-139.992, -339.167, 15.416, 42.751
-140.152, -339.657, 15.485, 42.784
-140.315, -340.149, 15.558, 42.817
-140.483, -340.642, 15.631, 42.850
-140.653, -341.137, 15.707, 42.883
-140.827, -341.632, 15.783, 42.916
-141.005, -342.130, 15.862, 42.949
-141.186, -342.629, 15.939, 42.982
-141.370, -343.129, 16.002, 43.015
-141.557, -343.629, 16.034, 43.048
-141.746, -344.129, 16.020, 43.081
-141.937, -344.625, 15.962, 43.114
-142.128, -345.118, 15.867, 43.147
-142.320, -345.606, 15.740, 43.180
-142.513, -346.088, 15.587, 43.213
-142.705, -346.564, 15.412, 43.246
-142.897, -347.034, 15.225, 43.279
-143.088, -347.497, 15.034, 43.312
-143.279, -347.954, 14.846, 43.345
-143.470, -348.405, 14.670, 43.378
-143.660, -348.850, 14.511, 43.411
-143.849, -349.290, 14.370, 43.444
-144.039, -349.726, 14.247, 43.477
-144.229, -350.158, 14.141, 43.510
-144.420, -350.587, 14.052, 43.543
-144.610, -351.013, 13.978, 43.576
-144.802, -351.436, 13.920, 43.609
-144.993, -351.858, 13.875, 43.642
-145.186, -352.278, 13.845, 43.675
-145.379, -352.697, 13.826, 43.708
-145.573, -353.116, 13.819, 43.741
-145.768, -353.534, 13.823, 43.774
-145.965, -353.952, 13.836, 43.807
-146.162, -354.370, 13.856, 43.840
-146.361, -354.789, 13.885, 43.873
-146.561, -355.208, 13.919, 43.906
-146.762, -355.628, 13.960, 43.939
-146.965, -356.049, 14.006, 43.972
-147.169, -356.470, 14.057, 44.005
-147.375, -356.893, 14.111, 44.038
-147.583, -357.318, 14.170, 44.071
-147.792, -357.744, 14.232, 44.104
-148.003, -358.171, 14.297, 44.137
-148.215, -358.600, 14.365, 44.170
-148.429, -359.031, 14.435, 44.203
-148.645, -359.464, 14.507, 44.236
-148.862, -359.898, 14.582, 44.269
-149.081, -360.335, 14.658, 44.302
-149.302, -360.773, 14.736, 44.335
-149.524, -361.214, 14.816, 44.368
-149.749, -361.656, 14.897, 44.401
-149.975, -362.101, 14.979, 44.434
-150.203, -362.548, 15.062, 44.467
-150.432, -362.997, 15.147, 44.500
-150.664, -363.448, 15.232, 44.533
-150.897, -363.902, 15.318, 44.566
-151.133, -364.358, 15.404, 44.599
-151.370, -364.816, 15.492, 44.632
-151.608, -365.276, 15.579, 44.665
-151.849, -365.739, 15.668, 44.698
-152.092, -366.204, 15.756, 44.731
-152.336, -366.672, 15.846, 44.764
-152.582, -367.142, 15.935, 44.797
-152.830, -367.615, 16.025, 44.830
-153.079, -368.090, 16.115, 44.863
-153.331, -368.567, 16.205, 44.896
-153.584, -369.047, 16.296, 44.929
-153.839, -369.529, 16.386, 44.962
-154.095, -370.014, 16.477, 44.995
-154.354, -370.502, 16.568, 45.028
-154.614, -370.991, 16.659, 45.061
-154.876, -371.484, 16.750, 45.094
-155.139, -371.979, 16.841, 45.127
-155.404, -372.476, 16.932, 45.160
-155.671, -372.976, 17.022, 45.193
-155.939, -373.479, 17.113, 45.226
-156.209, -373.984, 17.204, 45.259
-156.480, -374.492, 17.295, 45.292
-156.753, -375.002, 17.386, 45.325
-157.028, -375.515, 17.476, 45.358
-157.304, -376.031, 17.567, 45.391
-157.582, -376.549, 17.657, 45.424
-157.861, -377.070, 17.747, 45.457
-158.141, -377.593, 17.837, 45.490
-158.423, -378.119, 17.927, 45.523
-158.706, -378.648, 18.017, 45.556
-158.991, -379.180, 18.106, 45.589
-159.277, -379.714, 18.196, 45.622
-159.564, -380.250, 18.285, 45.655
-159.853, -380.790, 18.374, 45.688
-160.143, -381.332, 18.463, 45.721
-160.434, -381.877, 18.552, 45.754
-160.726, -382.424, 18.640, 45.787
-161.019, -382.975, 18.728, 45.820
-161.314, -383.528, 18.816, 45.853
-161.609, -384.083, 18.904, 45.886
-161.906, -384.642, 18.992, 45.919
-162.204, -385.203, 19.079, 45.952
-162.502, -385.767, 19.166, 45.985
-162.802, -386.334, 19.253, 46.018
-163.103, -386.903, 19.340, 46.051
-163.404, -387.475, 19.426, 46.084
-163.707, -388.050, 19.512, 46.117
